customer_age,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,customer_region_Centro-Oeste,customer_region_Nordeste,customer_region_Norte,customer_region_Sudeste,customer_region_Sul,discount_ratio,has_delay,high_contact,freight_per_item,nps_score,nps_category
65,113,283.62,6,133.64,8,4,1,28.63,1,2,11,5,False,False,False,True,False,0.4711938509256357,1,0,4.771666665871389,5.5,Detrator
49,8,350.65,4,29.65,9,14,1,42.95,3,4,8,6,False,False,False,True,False,0.08455725081966475,1,1,10.737499997315625,2.7,Detrator
34,114,782.53,1,39.61,10,12,4,38.27,1,1,10,3,False,False,True,False,False,0.050617867685519256,1,0,38.26999996173,3.2,Detrator
60,41,484.08,3,13.24,11,11,5,28.93,1,0,0,2,False,True,False,False,False,0.027350851098935404,1,0,9.643333330118889,0.7,Detrator
40,88,526.18,6,19.12,2,9,2,46.66,3,1,3,3,False,True,False,False,False,0.03633737504269198,1,0,7.776666665370555,6.1,Neutro
65,60,761.74,3,75.54,3,11,1,47.38,2,3,9,6,False,False,False,True,False,0.0991676950139166,1,1,15.79333332806889,2.1,Detrator
62,117,1360.73,1,7.89,11,10,1,27.89,3,1,8,2,True,False,False,False,False,0.005798358234178861,1,0,27.889999972109997,6.2,Neutro
58,33,125.78,6,42.94,11,7,1,43.77,1,1,6,4,True,False,False,False,False,0.3413897280939625,1,0,7.294999998784167,4.7,Detrator
54,103,238.92,4,28.67,6,9,3,40.98,3,1,11,3,False,False,False,False,True,0.11999832579892854,1,0,10.244999997438748,2.5,Detrator
34,88,657.32,2,8.93,8,8,1,48.25,3,1,1,3,False,False,False,False,True,0.013585468265055701,1,0,24.1249999879375,4.5,Detrator
65,104,235.09,3,0.25,3,10,2,40.49,2,0,8,4,False,False,True,False,False,0.0010634225190307397,1,0,13.496666662167778,4.8,Detrator
35,84,155.1,5,27.87,6,11,3,35.1,1,3,5,5,True,False,False,False,False,0.17969052224255522,1,1,7.019999998596,0.0,Detrator
31,108,544.72,4,13.02,3,12,4,40.15,3,1,0,3,False,False,False,False,True,0.02390218828017348,1,0,10.037499997490624,5.3,Detrator
33,8,400.55,6,57.85,7,14,1,28.47,3,0,1,2,False,False,False,True,False,0.1444264136808278,1,0,4.744999999209166,9.1,Promotor
41,46,860.86,6,41.13,5,3,1,16.81,1,0,7,2,False,True,False,False,False,0.047777803591701584,1,0,2.801666666199722,7.4,Neutro
56,57,573.51,4,5.3,1,13,3,25.77,1,0,1,2,False,False,False,True,False,0.009241338424771596,1,0,6.4424999983893745,6.6,Neutro
20,95,528.58,5,64.36,8,12,1,45.03,1,0,4,2,False,True,False,False,False,0.12176018767240197,1,0,9.0059999981988,6.6,Neutro
30,119,453.92,6,7.3,1,5,1,8.82,3,2,1,4,False,False,False,False,True,0.016082129009481666,1,0,1.469999999755,5.5,Detrator
56,59,349.58,4,55.15,4,7,0,11.21,3,2,5,3,False,False,True,False,False,0.1577607414607307,0,0,2.8024999992993753,4.2,Detrator
38,12,347.19,3,22.72,8,5,4,40.81,1,1,10,3,False,False,True,False,False,0.06543967280144751,1,0,13.60333332879889,0.2,Detrator
36,49,665.28,2,2.1,3,11,3,28.25,1,1,3,5,False,True,False,False,False,0.003156565656560912,1,0,14.1249999929375,2.6,Detrator
33,63,245.88,5,19.49,5,8,0,50.74,2,2,11,3,False,False,False,False,True,0.07926630876818258,0,0,10.1479999979704,4.7,Detrator
45,118,204.15,2,23.56,5,13,4,25.72,3,0,8,3,False,True,False,False,False,0.11540533921079889,1,0,12.85999999357,2.6,Detrator
22,47,316.46,4,1.07,5,5,1,40.61,3,2,1,5,False,False,False,True,False,0.0033811540162946943,1,0,10.152499997461875,2.8,Detrator
25,12,231.77,6,12.91,2,7,3,55.79,3,1,10,5,False,False,True,False,False,0.0557017733095064,1,0,9.298333331783612,4.8,Detrator
32,19,810.51,3,22.57,9,9,1,50.4,3,2,3,8,False,False,False,False,True,0.027846664445808383,1,0,16.7999999944,3.9,Detrator
26,104,455.29,6,3.5,6,6,1,41.01,3,2,4,4,False,False,False,True,False,0.007687408025637094,1,0,6.834999998860833,5.9,Detrator
35,50,264.52,6,7.37,6,13,3,40.89,3,1,2,5,False,True,False,False,False,0.027861787388371917,1,0,6.814999998864167,5.8,Detrator
37,22,190.65,1,26.6,10,2,0,29.47,2,1,5,3,False,False,True,False,False,0.1395226855487043,0,0,29.469999970529997,9.4,Promotor
53,32,163.46,4,0.72,8,12,3,47.89,3,2,10,5,False,False,False,False,True,0.004404747338771536,1,0,11.972499997006874,5.3,Detrator
62,29,791.34,1,11.14,6,8,3,34.48,3,0,0,3,False,False,False,True,False,0.014077387722073852,1,0,34.479999965519994,6.5,Neutro
61,77,548.28,4,6.97,8,10,4,23.73,2,0,9,5,False,True,False,False,False,0.012712482673063559,1,0,5.932499998516875,1.6,Detrator
43,88,903.68,5,0.12,11,9,3,30.17,2,3,7,7,False,False,True,False,False,0.00013279036827180772,1,1,6.0339999987932,1.5,Detrator
19,95,58.63,2,2.52,3,2,1,35.3,2,2,1,3,True,False,False,False,False,0.042981408834334274,1,0,17.649999991174997,6.5,Neutro
55,93,220.2,5,10.85,10,10,2,30.35,2,1,0,3,False,False,False,True,False,0.04927338782902237,1,0,6.069999998786,9.3,Promotor
23,7,129.37,3,15.75,10,13,1,27.37,3,2,9,5,True,False,False,False,False,0.12174383550961008,1,0,9.123333330292223,5.6,Detrator
20,62,589.07,3,66.27,6,5,1,39.73,1,3,4,7,False,False,True,False,False,0.11249936340313968,1,1,13.243333328918888,5.8,Detrator
38,11,114.59,2,1.45,11,12,0,38.63,2,0,4,0,False,False,True,False,False,0.01265380923280693,0,0,19.3149999903425,6.8,Neutro
40,86,172.68,1,39.48,2,10,1,29.51,1,2,6,6,False,False,True,False,False,0.22863099374433268,1,0,29.50999997049,5.1,Detrator
43,70,370.23,5,7.61,8,14,1,40.56,1,4,11,6,False,False,False,True,False,0.02055479026545511,1,1,8.1119999983776,1.9,Detrator
66,101,124.16,4,63.86,5,14,3,28.93,1,2,2,5,False,False,True,False,False,0.514336340202043,1,0,7.232499998191875,1.8,Detrator
39,73,256.69,5,41.81,11,3,3,27.06,2,0,5,3,False,False,False,False,True,0.16288129650487795,1,0,5.4119999989176,3.6,Detrator
37,48,240.5,2,11.92,4,3,1,61.87,2,3,8,8,False,False,True,False,False,0.04956340956320348,1,1,30.934999984532496,3.1,Detrator
62,49,37.17,5,52.52,6,9,3,26.22,1,1,8,3,False,False,False,False,True,1.4129674468277384,1,0,5.2439999989512,4.3,Detrator
47,15,421.96,5,119.39,1,4,1,59.63,1,0,2,2,True,False,False,False,False,0.2829415110430303,1,0,11.9259999976148,0.4,Detrator
49,111,652.4,6,12.79,8,3,5,38.21,1,1,8,5,False,False,False,False,True,0.01960453709377743,1,0,6.368333332271945,0.2,Detrator
65,46,87.36,5,1.62,8,14,1,35.57,2,1,6,5,False,True,False,False,False,0.018543956043743773,1,0,7.1139999985772,6.2,Neutro
19,43,97.04,4,2.59,2,12,2,43.71,2,0,2,1,False,False,True,False,False,0.026690024731794205,1,0,10.927499997268125,6.9,Neutro
65,6,348.48,3,123.3,6,14,2,46.72,3,1,7,2,False,True,False,False,False,0.35382231404857145,1,0,15.57333332814222,7.0,Neutro
57,79,411.73,5,25.22,1,3,2,32.77,2,0,5,4,False,False,False,False,True,0.06125373424316602,1,0,6.553999998689201,5.7,Detrator
56,110,502.7,3,28.15,4,5,2,22.31,3,2,8,7,False,True,False,False,False,0.05599761289028049,1,0,7.436666664187777,3.1,Detrator
55,98,1172.8,6,21.18,4,9,1,45.23,1,0,10,3,False,True,False,False,False,0.018059345156874098,1,0,7.5383333320769434,5.0,Detrator
47,45,361.89,4,114.81,5,9,5,51.73,2,0,1,3,False,False,False,True,False,0.3172510983991897,1,0,12.932499996766873,3.7,Detrator
49,88,273.76,5,37.31,6,9,2,32.09,3,2,8,4,False,False,False,True,False,0.1362872589124186,1,0,6.4179999987164,2.1,Detrator
44,29,397.87,4,16.18,1,6,3,34.26,2,1,3,5,False,False,False,False,True,0.04066654937532192,1,0,8.564999997858749,2.3,Detrator
29,111,247.62,5,12.71,7,8,0,31.22,2,1,1,1,False,False,False,False,True,0.05132864873575912,0,0,6.2439999987512,8.0,Neutro
63,34,351.85,4,93.53,9,8,0,26.69,3,1,10,2,False,False,True,False,False,0.26582350433347784,0,0,6.672499998331875,10.0,Promotor
40,70,519.32,5,14.47,1,9,2,15.42,3,0,6,3,True,False,False,False,False,0.0278633597781178,1,0,3.0839999993832,5.3,Detrator
32,43,308.77,2,6.1,7,14,3,42.5,2,0,5,4,False,False,False,False,True,0.01975580529190091,1,0,21.249999989375,4.8,Detrator
52,116,148.25,5,37.57,8,3,1,29.75,2,2,1,7,False,True,False,False,False,0.25342327149913374,1,0,5.94999999881,7.0,Neutro
58,81,154.68,5,66.43,7,12,4,29.59,1,1,1,4,False,False,False,False,True,0.4294672873000423,1,0,5.9179999988164,3.0,Detrator
67,41,419.18,4,69.44,5,2,0,27.62,3,1,3,4,False,False,True,False,False,0.16565675843273617,0,0,6.90499999827375,9.6,Promotor
60,32,208.34,1,21.13,10,7,2,37.02,2,2,3,4,False,True,False,False,False,0.10142075453536804,1,0,37.01999996298,6.0,Detrator
20,32,424.14,3,0.42,3,2,5,26.43,3,2,0,4,False,True,False,False,False,0.0009902390720021921,1,0,8.809999997063333,1.4,Detrator
32,12,234.09,3,4.68,10,6,5,56.03,3,1,6,3,False,True,False,False,False,0.019992310649664693,1,0,18.67666666044111,0.0,Detrator
22,46,192.35,1,49.56,9,3,1,60.51,1,1,7,2,False,False,False,False,True,0.25765531582917783,1,0,60.509999939489994,7.7,Neutro
45,25,131.18,3,13.45,8,11,2,24.86,2,2,4,4,False,False,False,False,True,0.10253087360800021,1,0,8.286666663904445,1.6,Detrator
57,32,340.1,3,55.26,3,4,3,51.14,1,0,10,2,False,False,True,False,False,0.16248162305156577,1,0,17.046666660984446,4.7,Detrator
27,16,281.76,4,33.18,11,12,2,19.95,2,3,1,6,False,False,False,True,False,0.11775979557028053,1,1,4.987499998753124,1.8,Detrator
63,118,403.59,1,28.73,11,2,2,46.69,3,0,9,2,True,False,False,False,False,0.07118610471004935,1,0,46.68999995330999,4.5,Detrator
39,16,1296.25,2,3.05,9,5,4,49.71,1,4,3,7,False,False,True,False,False,0.002352941176468773,1,1,24.854999987572498,0.0,Detrator
20,59,159.86,5,18.96,3,3,4,23.9,3,1,11,4,True,False,False,False,False,0.11860377830527584,1,0,4.779999999044,0.9,Detrator
67,16,727.45,2,10.69,7,10,2,34.21,2,2,7,4,False,True,False,False,False,0.014695168052766931,1,0,17.1049999914475,6.6,Neutro
56,94,467.89,3,26.48,2,8,3,46.27,2,0,1,3,False,False,True,False,False,0.056594498706840086,1,0,15.423333328192223,3.0,Detrator
55,38,90.36,6,19.93,11,14,3,35.35,2,3,5,6,False,False,False,True,False,0.2205621956593563,1,1,5.891666665684722,2.1,Detrator
53,35,614.47,4,24.45,2,5,2,33.83,1,1,4,2,False,False,False,False,True,0.03979038846479113,1,0,8.457499997885625,6.1,Neutro
61,21,247.93,3,13.55,3,4,2,46.58,1,2,4,5,False,True,False,False,False,0.05465252288930484,1,0,15.52666666149111,3.5,Detrator
19,61,552.92,5,22.51,3,4,1,43.12,3,4,7,6,True,False,False,False,False,0.04071113361780961,1,1,8.623999998275199,4.6,Detrator
42,32,427.42,4,14.98,8,6,2,27.84,1,3,7,5,False,True,False,False,False,0.035047494267851184,1,1,6.95999999826,3.4,Detrator
55,33,402.01,4,40.75,1,3,0,21.99,3,2,4,3,False,True,False,False,False,0.10136563767045256,0,0,5.497499998625624,7.9,Neutro
47,49,241.91,4,2.61,3,12,1,44.05,1,2,6,5,False,False,True,False,False,0.010789136455662068,1,0,11.012499997246874,5.0,Detrator
23,35,542.55,3,93.08,9,11,2,29.2,3,2,0,6,False,False,False,False,True,0.17156022486375164,1,0,9.733333330088888,6.2,Neutro
32,55,514.86,1,12.99,7,5,1,32.46,1,2,4,5,False,False,True,False,False,0.025230159655002856,1,0,32.45999996754,6.6,Neutro
38,110,568.47,4,52.27,6,5,0,32.77,1,0,8,0,False,False,False,False,True,0.09194856368833546,0,0,8.192499997951876,6.0,Detrator
37,23,662.34,4,33.55,6,7,4,32.87,1,3,8,5,False,False,True,False,False,0.05065374279063524,1,1,8.217499997945625,2.5,Detrator
30,42,386.9,6,8.84,1,3,2,33.7,1,2,9,4,False,False,False,False,True,0.022848281209555836,1,0,5.616666665730556,8.0,Neutro
28,52,290.3,1,10.93,10,10,3,45.93,2,2,7,7,False,False,False,True,False,0.03765070616590544,1,0,45.92999995407,4.9,Detrator
21,11,469.05,1,15.06,2,4,1,55.83,1,1,0,3,False,False,False,False,True,0.03210745123114357,1,0,55.82999994416999,8.1,Promotor
51,118,264.11,2,32.84,8,2,1,57.2,2,0,0,3,False,False,False,True,False,0.12434213017256318,1,0,28.599999985700002,10.0,Promotor
31,102,140.0,4,26.97,4,3,2,34.58,1,2,1,6,False,False,True,False,False,0.19264285714148113,1,0,8.644999997838749,2.9,Detrator
55,2,792.28,4,41.14,4,8,0,50.3,3,2,2,3,False,False,False,False,True,0.05192608673694663,0,0,12.57499999685625,9.2,Promotor
29,74,281.99,3,75.82,1,7,5,43.62,3,0,2,2,False,False,False,True,False,0.26887478279276256,1,0,14.539999995153332,2.2,Detrator
31,113,73.61,4,29.85,3,3,3,43.21,3,1,2,3,True,False,False,False,False,0.4055155549462639,1,0,10.802499997299375,0.0,Detrator
31,29,146.7,1,11.31,11,11,0,42.13,3,3,5,3,False,False,False,True,False,0.07709611451890189,0,1,42.12999995787,7.2,Neutro
42,119,487.05,1,2.02,6,3,6,33.21,3,2,9,6,False,False,False,True,False,0.004147418129546972,1,0,33.20999996679,1.2,Detrator
36,66,308.59,6,13.33,5,5,5,41.98,3,0,7,4,False,False,True,False,False,0.043196474286129834,1,0,6.996666665500555,4.6,Detrator
35,65,295.55,5,12.3,2,9,0,32.61,3,1,4,1,False,True,False,False,False,0.04161732363376208,0,0,6.5219999986956,10.0,Promotor
66,40,606.22,5,13.73,3,6,2,33.7,3,0,8,2,False,False,False,True,False,0.02264854343303974,1,0,6.739999998652,4.9,Detrator
29,110,106.3,5,3.06,7,7,3,41.63,3,4,9,6,False,False,False,False,True,0.028786453433407466,1,1,8.325999998334801,1.7,Detrator
20,59,447.27,1,29.75,8,8,2,21.89,1,2,1,4,False,False,True,False,False,0.06651463321915954,1,0,21.889999978109998,7.7,Neutro
54,37,85.19,2,8.23,1,9,4,43.76,3,0,0,3,False,False,False,False,True,0.0966075830485197,1,0,21.87999998906,4.8,Detrator
26,5,1002.8,4,57.79,7,7,0,42.37,3,2,2,2,False,False,False,True,False,0.057628639808478634,0,0,10.592499997351874,8.7,Promotor
46,72,287.21,3,17.12,7,12,1,32.45,1,1,3,2,False,False,True,False,False,0.05960795236913894,1,0,10.816666663061111,6.4,Neutro
45,108,600.7,3,92.51,5,5,3,37.42,3,2,9,7,False,True,False,False,False,0.15400366239361743,1,0,12.473333329175556,2.7,Detrator
39,113,267.81,1,50.89,7,5,3,41.14,3,1,11,3,False,True,False,False,False,0.19002277734143602,1,0,41.139999958859995,2.1,Detrator
18,2,436.62,4,5.01,11,10,0,21.75,2,0,7,0,False,False,False,False,True,0.011474508726097121,0,0,5.437499998640625,7.0,Neutro
29,118,433.61,4,17.2,11,11,6,45.03,2,0,4,4,False,False,True,False,False,0.0396669818499581,1,0,11.257499997185626,1.6,Detrator
21,32,463.01,2,19.37,3,14,3,46.85,1,1,4,5,False,False,False,False,True,0.04183494956903343,1,0,23.4249999882875,5.5,Detrator
41,43,586.65,4,45.95,4,11,2,33.25,3,1,2,6,False,True,False,False,False,0.07832608880920768,1,0,8.312499997921876,4.8,Detrator
20,64,1308.05,6,12.29,3,9,1,34.8,2,2,3,5,False,False,False,False,True,0.00939566530330691,1,0,5.799999999033333,7.5,Neutro
23,6,698.12,6,4.94,8,14,4,23.75,2,0,0,3,True,False,False,False,False,0.00707614736720467,1,0,3.958333332673611,3.8,Detrator
18,49,183.95,6,4.3,9,8,1,28.03,2,0,9,4,False,False,False,True,False,0.023375917368723156,1,0,4.671666665888056,3.3,Detrator
34,23,413.3,5,9.08,7,4,3,31.71,2,1,5,3,False,True,False,False,False,0.021969513670404138,1,0,6.3419999987316,5.3,Detrator
20,9,106.28,6,9.72,4,3,6,46.73,1,1,7,5,True,False,False,False,False,0.09145652992010297,1,0,7.788333332035277,0.3,Detrator
68,1,762.89,4,104.76,4,12,1,48.96,2,2,10,5,False,True,False,False,False,0.1373199281677079,1,0,12.23999999694,3.0,Detrator
20,23,372.78,4,5.37,3,11,3,32.85,2,2,3,6,False,False,False,True,False,0.014405279253140177,1,0,8.212499997946875,5.0,Detrator
26,54,443.04,1,4.09,1,3,3,42.22,3,1,2,4,False,True,False,False,False,0.009231672083763923,1,0,42.21999995778,2.7,Detrator
35,35,675.9,5,66.49,10,12,4,57.54,2,3,4,6,False,True,False,False,False,0.09837254031646933,1,1,11.5079999976984,0.0,Detrator
50,27,452.2,1,7.46,11,3,3,26.1,2,2,0,6,False,False,True,False,False,0.016497125165819335,1,0,26.0999999739,2.8,Detrator
60,47,1842.3,1,6.68,2,14,4,23.56,3,5,9,7,True,False,False,False,False,0.0036259024046009737,1,1,23.559999976439997,0.0,Detrator
43,3,499.62,1,43.79,4,3,5,47.72,1,1,5,3,False,False,False,False,True,0.08764661142450733,1,0,47.71999995228,2.2,Detrator
39,92,280.49,4,53.47,11,5,1,19.68,2,1,11,5,False,True,False,False,False,0.19063068202006977,1,0,4.91999999877,4.7,Detrator
18,102,62.54,4,43.26,7,6,2,17.98,3,2,7,5,False,False,False,True,False,0.6917173009163461,1,0,4.49499999887625,2.4,Detrator
36,14,492.2,2,23.28,11,5,1,42.8,1,1,9,4,False,True,False,False,False,0.047297846403804765,1,0,21.3999999893,6.3,Neutro
23,25,1511.97,3,40.03,9,4,2,22.27,2,2,2,6,False,False,False,True,False,0.026475393030267483,1,0,7.423333330858888,4.7,Detrator
43,49,557.88,6,20.48,11,12,1,38.91,2,1,3,2,True,False,False,False,False,0.03671040367097456,1,0,6.484999998919166,6.7,Neutro
38,23,112.19,5,30.19,7,6,4,36.73,1,1,6,7,False,False,False,False,True,0.2690970674724209,1,0,7.345999998530799,2.0,Detrator
22,98,560.38,3,3.37,9,3,2,29.77,2,3,11,6,False,True,False,False,False,0.006013776366026601,1,1,9.923333330025555,3.2,Detrator
35,51,151.61,4,8.24,11,11,2,34.98,3,3,3,7,False,False,False,False,True,0.054349976914093066,1,1,8.74499999781375,5.7,Detrator
62,62,577.56,5,32.7,2,2,0,49.52,3,4,10,5,False,False,False,False,True,0.0566174942862099,0,1,9.9039999980192,6.1,Neutro
32,7,330.03,4,40.74,5,6,2,48.12,1,3,5,6,False,False,False,True,False,0.12344332333386833,1,1,12.0299999969925,2.9,Detrator
37,87,105.56,3,6.11,5,5,2,38.35,2,1,10,5,False,True,False,False,False,0.057881773398466445,1,0,12.783333329072223,5.2,Detrator
65,53,438.07,5,20.56,10,2,3,40.28,3,0,6,3,False,False,True,False,False,0.04693313853939568,1,0,8.0559999983888,1.2,Detrator
45,60,138.4,4,7.14,11,8,2,34.64,1,0,7,1,False,True,False,False,False,0.05158959537534979,1,0,8.659999997835,7.9,Neutro
54,33,213.36,5,48.83,1,5,1,30.73,3,0,11,2,False,False,True,False,False,0.22886201724677135,1,0,6.1459999987708,6.2,Neutro
68,92,736.84,4,16.38,3,13,1,39.05,3,6,3,10,False,False,True,False,False,0.02223006351443701,1,1,9.762499997559374,4.7,Detrator
26,20,494.51,5,38.9,1,3,1,33.93,3,1,1,4,True,False,False,False,False,0.0786637277303216,1,0,6.7859999986428,10.0,Promotor
43,37,225.62,2,47.2,2,13,0,36.32,1,1,6,2,True,False,False,False,False,0.20920131193950361,0,0,18.15999999092,6.0,Detrator
37,2,659.61,3,133.51,2,13,1,51.86,2,2,6,7,False,False,True,False,False,0.2024074832094686,1,0,17.286666660904444,5.6,Detrator
60,95,55.61,2,26.26,3,14,3,20.22,1,2,5,4,False,True,False,False,False,0.4722172271089334,1,0,10.109999994945,3.5,Detrator
24,35,68.85,1,140.73,9,13,0,43.23,3,0,4,1,True,False,False,False,False,2.044008714567262,0,0,43.229999956769994,9.8,Promotor
68,88,120.15,2,0.52,8,14,1,62.59,3,0,5,1,True,False,False,False,False,0.004327923429011003,1,0,31.2949999843525,7.3,Neutro
26,54,298.62,4,15.57,7,3,1,47.83,3,0,9,2,True,False,False,False,False,0.052139843278909186,1,0,11.957499997010624,3.7,Detrator
50,49,266.59,2,18.44,9,6,0,34.51,2,2,2,3,False,False,False,True,False,0.06916988634206397,0,0,17.254999991372497,7.3,Neutro
39,4,346.08,2,27.88,7,4,6,26.5,3,1,11,3,False,False,True,False,False,0.08055940822907837,1,0,13.249999993374999,1.5,Detrator
18,69,383.81,5,3.05,5,10,1,34.43,3,1,10,3,False,True,False,False,False,0.007946640264693607,1,0,6.8859999986227995,6.2,Neutro
25,17,181.95,3,23.26,11,10,2,36.43,1,1,1,5,True,False,False,False,False,0.12783731794378766,1,0,12.143333329285555,7.9,Neutro
67,88,468.76,6,19.97,4,8,4,38.39,2,2,11,5,False,False,False,True,False,0.04260175782907543,1,0,6.398333332266945,0.0,Detrator
51,74,551.6,2,16.95,3,12,3,37.63,3,2,8,5,False,True,False,False,False,0.03072878897746423,1,0,18.8149999905925,2.3,Detrator
65,51,269.6,6,12.18,1,5,2,34.11,2,1,9,3,False,True,False,False,False,0.04517804154285913,1,0,5.6849999990525,3.1,Detrator
56,78,186.08,1,9.96,9,3,0,45.79,3,4,3,7,False,True,False,False,False,0.0535253654339342,0,1,45.789999954209996,5.4,Detrator
42,81,431.58,1,23.33,7,4,3,42.27,3,1,7,5,False,True,False,False,False,0.05405718522625224,1,0,42.26999995773,2.6,Detrator
50,19,398.64,1,17.47,1,10,2,40.05,2,2,10,7,False,True,False,False,False,0.04382400160534863,1,0,40.04999995994999,0.8,Detrator
26,89,845.79,2,4.21,3,9,2,46.93,2,0,2,2,True,False,False,False,False,0.004977594911260505,1,0,23.4649999882675,4.1,Detrator
61,107,293.23,1,3.12,4,5,2,37.16,2,2,9,7,False,False,False,True,False,0.010640111857549909,1,0,37.15999996284,4.7,Detrator
61,63,333.16,2,20.68,4,5,2,54.76,3,1,3,3,False,True,False,False,False,0.062072277584157544,1,0,27.379999986309997,6.0,Detrator
66,57,74.87,2,23.68,8,10,0,34.17,3,0,6,1,False,True,False,False,False,0.3162815546905799,0,0,17.0849999914575,5.9,Detrator
34,13,1036.63,6,34.79,6,3,3,45.96,1,0,5,3,False,False,True,False,False,0.033560672563948984,1,0,7.659999998723333,5.2,Detrator
28,9,754.71,3,46.16,10,7,0,56.69,1,3,9,4,False,False,False,False,True,0.06116256575365218,0,1,18.896666660367778,2.5,Detrator
36,5,357.08,2,5.38,8,12,1,59.96,1,3,6,6,False,True,False,False,False,0.015066651730662411,1,1,29.97999998501,6.4,Neutro
39,42,58.0,3,7.64,2,2,2,47.46,2,1,2,4,False,False,False,True,False,0.1317241379287634,1,0,15.819999994726667,3.4,Detrator
26,17,273.42,3,26.7,2,7,1,41.2,2,0,6,1,False,False,True,False,False,0.09765196401105386,1,0,13.733333328755556,7.0,Neutro
27,3,699.7,1,17.16,7,13,4,46.93,1,0,8,4,False,True,False,False,False,0.02452479634125407,1,0,46.929999953069995,2.7,Detrator
42,76,186.9,5,32.75,1,7,5,55.3,1,0,8,2,False,False,False,False,True,0.1752273943275804,1,0,11.059999997788,1.9,Detrator
38,106,490.3,5,65.72,6,5,1,22.58,2,3,8,5,False,False,False,False,True,0.1340403834384376,1,1,4.5159999990968,4.2,Detrator
28,46,489.61,1,17.65,10,14,1,30.82,3,1,3,2,False,False,False,False,True,0.036049100304250216,1,0,30.81999996918,8.9,Promotor
37,54,1463.84,5,16.9,7,3,3,26.05,3,2,0,4,False,False,True,False,False,0.011544977593171695,1,0,5.209999998958,3.4,Detrator
29,108,800.38,5,44.6,2,2,3,45.79,2,3,11,5,False,False,True,False,False,0.05572353132255214,1,1,9.1579999981684,1.0,Detrator
56,20,321.25,4,18.22,3,6,3,62.65,3,1,6,4,False,False,False,True,False,0.056715953307216446,1,0,15.662499996084374,1.2,Detrator
67,102,525.26,4,3.34,11,8,3,13.24,1,1,11,3,False,False,True,False,False,0.006358755663849601,1,0,3.3099999991725,3.4,Detrator
32,22,273.73,2,72.29,11,3,0,23.09,1,4,3,6,False,False,False,True,False,0.26409235377830675,0,1,11.5449999942275,6.1,Neutro
23,42,746.51,3,11.48,9,9,4,46.99,2,2,9,5,False,False,False,False,True,0.015378226681470607,1,0,15.663333328112223,0.0,Detrator
34,79,377.55,5,26.08,2,12,4,16.02,2,1,2,5,True,False,False,False,False,0.06907694345101555,1,0,3.2039999993592,1.7,Detrator
22,40,437.56,4,22.68,6,12,3,31.6,1,1,11,3,False,False,False,False,True,0.05183289148904874,1,0,7.899999998025001,3.9,Detrator
32,55,477.09,3,31.47,5,9,2,50.05,1,3,8,6,False,False,True,False,False,0.06596239703186828,1,1,16.68333332777222,1.9,Detrator
49,7,94.23,1,21.63,3,7,1,58.3,3,1,11,3,False,True,False,False,False,0.2295447309749597,1,0,58.299999941699994,3.9,Detrator
65,69,233.71,4,160.42,6,12,2,36.9,1,0,6,1,False,False,True,False,False,0.6864062299401548,1,0,9.22499999769375,7.2,Neutro
68,65,144.49,3,96.15,10,6,3,42.59,1,0,6,3,False,False,False,True,False,0.6654439753570113,1,0,14.196666661934445,4.1,Detrator
20,80,602.13,5,2.9,11,4,2,25.08,1,0,1,3,True,False,False,False,False,0.004816235696602368,1,0,5.0159999989968,4.2,Detrator
20,60,179.58,1,76.07,5,3,2,34.17,3,3,8,5,False,False,True,False,False,0.4235995099653435,1,1,34.16999996583,1.9,Detrator
32,74,412.37,3,14.43,8,5,1,40.51,1,1,4,4,False,False,True,False,False,0.03499284623024228,1,0,13.503333328832221,7.9,Neutro
65,104,68.2,6,197.6,3,7,1,26.64,3,1,2,2,False,True,False,False,False,2.897360703769833,1,0,4.43999999926,8.1,Promotor
49,65,194.45,4,72.38,2,3,3,31.22,1,4,10,6,False,False,False,False,True,0.37222936487337505,1,1,7.80499999804875,0.0,Detrator
25,99,74.8,1,14.54,2,9,3,24.86,2,0,8,3,False,False,False,True,False,0.19438502673536917,1,0,24.85999997514,4.2,Detrator
23,14,99.21,4,12.41,9,11,3,45.7,3,0,6,1,False,False,False,True,False,0.1250881967530986,1,0,11.42499999714375,7.4,Neutro
22,34,199.75,2,17.43,3,9,1,46.04,3,0,6,2,False,False,False,True,False,0.08725907384186604,1,0,23.01999998849,4.7,Detrator
64,47,107.16,6,1.39,6,13,3,27.14,3,1,11,3,False,False,False,False,True,0.012971257931943156,1,0,4.523333332579445,5.1,Detrator
33,108,271.42,2,46.12,9,11,4,18.8,3,2,7,7,False,False,True,False,False,0.16992115540428146,1,0,9.3999999953,0.4,Detrator
63,16,314.4,6,17.94,3,14,1,43.41,2,3,4,7,True,False,False,False,False,0.05706106870210859,1,1,7.234999998794166,4.3,Detrator
34,110,381.05,3,5.4,6,10,3,48.09,1,2,0,4,True,False,False,False,False,0.014171368586762443,1,0,16.029999994656666,6.1,Neutro
56,75,504.77,5,47.68,3,12,4,27.05,3,1,2,5,False,True,False,False,False,0.09445886245201883,1,0,5.409999998918,5.3,Detrator
22,22,309.22,6,0.33,11,11,2,31.38,1,3,0,6,False,False,False,True,False,0.0010672013453170326,1,1,5.229999999128333,3.4,Detrator
